Indicator,IndicatorName,Region,RegionName,Unit,Date,Value
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2004,-140030.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2005,-588222.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2006,-588222.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2007,-588222.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2008,-672535.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2009,-728182.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2010,-493038.00
404,"Net imports of natural gas, Tj",10302,Egypt,terajoules (TJ),2011,-326947.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2000,-30400.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2001,-30020.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2002,-23940.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2003,-28500.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2004,-45600.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2005,-205200.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2006,-205200.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2007,-205200.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2008,-395200.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2009,-348460.00
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2010,-390527.36
404,"Net imports of natural gas, Tj",10303,Libya,terajoules (TJ),2011,-91960.00
404,"Net imports of natural gas, Tj",10304,Morocco,terajoules (TJ),2009,22818.00
404,"Net imports of natural gas, Tj",10304,Morocco,terajoules (TJ),2010,24419.00
404,"Net imports of natural gas, Tj",10304,Morocco,terajoules (TJ),2011,31200.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2000,72692.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2001,66570.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2002,66318.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2003,72472.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2004,77259.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2005,77911.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2006,74274.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2007,85094.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2008,101766.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2009,90030.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2010,93412.00
404,"Net imports of natural gas, Tj",10306,Tunisia,terajoules (TJ),2011,92975.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2004,-52189.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2005,-86026.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2006,-102061.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2007,-100469.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2008,-111768.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2009,-102023.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2010,-118817.00
404,"Net imports of natural gas, Tj",10407,Mozambique,terajoules (TJ),2011,-122864.93
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2004,52189.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2005,86026.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2006,52202.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2007,45383.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2008,121600.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2009,133000.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2010,121586.00
404,"Net imports of natural gas, Tj",10410,South Africa,terajoules (TJ),2011,127144.00
404,"Net imports of natural gas, Tj",10506,Ghana,terajoules (TJ),2010,16477.00
404,"Net imports of natural gas, Tj",10506,Ghana,terajoules (TJ),2011,32206.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2000,-213285.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2001,-342596.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2002,-309085.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2003,-464811.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2004,-496350.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2005,-474667.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2006,-474667.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2007,-474667.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2008,-780900.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2009,-607620.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2010,825957.00
404,"Net imports of natural gas, Tj",10513,Nigeria,terajoules (TJ),2011,-887711.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2000,-2636000.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2001,-2584408.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2002,-2581607.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2003,-2853198.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2004,-3260919.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2005,-4032105.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2006,-4085601.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2007,-4080008.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2008,-4102281.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2009,-3723565.00
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2010,-2233303.36
404,"Net imports of natural gas, Tj",1,Africa,terajoules (TJ),2011,-3183476.68
501,"Production of electricity from biofuels and waste, GWh",10103,Cameroon,GWh,2007,9.00
501,"Production of electricity from biofuels and waste, GWh",10103,Cameroon,GWh,2008,9.00
501,"Production of electricity from biofuels and waste, GWh",10103,Cameroon,GWh,2009,71.00
501,"Production of electricity from biofuels and waste, GWh",10103,Cameroon,GWh,2010,59.00
501,"Production of electricity from biofuels and waste, GWh",10103,Cameroon,GWh,2011,61.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2000,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2001,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2002,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2003,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2004,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2005,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2006,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2007,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2008,7.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2009,8.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2010,9.00
501,"Production of electricity from biofuels and waste, GWh",10109,Gabon,GWh,2011,9.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2000,220.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2001,220.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2002,220.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2003,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2004,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2005,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2006,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2007,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2008,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2009,321.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2010,316.00
501,"Production of electricity from biofuels and waste, GWh",10204,Kenya,GWh,2011,316.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2000,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2001,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2002,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2003,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2004,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2005,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2006,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2007,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2008,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2009,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2010,510.00
501,"Production of electricity from biofuels and waste, GWh",10207,Sudan,GWh,2011,202.36
501,"Production of electricity from biofuels and waste, GWh",10209,Uganda,GWh,2006,80.00
501,"Production of electricity from biofuels and waste, GWh",10209,Uganda,GWh,2007,80.00
501,"Production of electricity from biofuels and waste, GWh",10209,Uganda,GWh,2008,80.00
501,"Production of electricity from biofuels and waste, GWh",10209,Uganda,GWh,2009,90.00
501,"Production of electricity from biofuels and waste, GWh",10209,Uganda,GWh,2010,100.00
501,"Production of electricity from biofuels and waste, GWh",10209,Uganda,GWh,2011,144.54
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2000,410.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2001,450.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2002,430.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2003,430.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2004,450.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2005,430.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2006,420.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2007,440.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2008,460.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2009,460.00
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2010,550.40
501,"Production of electricity from biofuels and waste, GWh",10406,Mauritius,GWh,2011,664.87
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2000,307.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2001,307.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2002,259.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2003,259.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2004,262.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2005,265.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2006,268.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2007,271.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2008,274.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2009,277.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2010,281.00
501,"Production of electricity from biofuels and waste, GWh",10410,South Africa,GWh,2011,280.32
501,"Production of electricity from biofuels and waste, GWh",10411,Swaziland,GWh,2007,333.44
501,"Production of electricity from biofuels and waste, GWh",10411,Swaziland,GWh,2010,105.00
501,"Production of electricity from biofuels and waste, GWh",10411,Swaziland,GWh,2011,173.45
501,"Production of electricity from biofuels and waste, GWh",10413,Zimbabwe,GWh,2004,178.00
501,"Production of electricity from biofuels and waste, GWh",10413,Zimbabwe,GWh,2005,147.00
501,"Production of electricity from biofuels and waste, GWh",10501,Benin,GWh,2006,4.00
501,"Production of electricity from biofuels and waste, GWh",10501,Benin,GWh,2007,3.00
501,"Production of electricity from biofuels and waste, GWh",10501,Benin,GWh,2008,3.00
501,"Production of electricity from biofuels and waste, GWh",10501,Benin,GWh,2009,1.00
501,"Production of electricity from biofuels and waste, GWh",10501,Benin,GWh,2010,1.00
501,"Production of electricity from biofuels and waste, GWh",10501,Benin,GWh,2011,1.00
501,"Production of electricity from biofuels and waste, GWh",10502,Burkina Faso,GWh,2000,6.00
501,"Production of electricity from biofuels and waste, GWh",10502,Burkina Faso,GWh,2001,8.00
501,"Production of electricity from biofuels and waste, GWh",10502,Burkina Faso,GWh,2002,10.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2000,7.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2004,107.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2005,110.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2006,112.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2007,115.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2008,118.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2009,73.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2010,63.00
501,"Production of electricity from biofuels and waste, GWh",10504,Cote d'Ivoire,GWh,2011,64.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2000,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2001,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2002,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2003,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2004,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2005,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2006,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2007,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2008,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2009,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2010,52.00
501,"Production of electricity from biofuels and waste, GWh",10510,Mali,GWh,2011,52.00
501,"Production of electricity from biofuels and waste, GWh",10514,Senegal,GWh,2000,51.00
501,"Production of electricity from biofuels and waste, GWh",10514,Senegal,GWh,2001,51.00
501,"Production of electricity from biofuels and waste, GWh",10514,Senegal,GWh,2002,51.00
501,"Production of electricity from biofuels and waste, GWh",10514,Senegal,GWh,2003,54.00
501,"Production of electricity from biofuels and waste, GWh",10514,Senegal,GWh,2004,42.00
